Date,Close
30/05/2023,0.1125
31/05/2023,0.1125
01/06/2023,0.112
02/06/2023,0.112
05/06/2023,0.112
06/06/2023,0.112
07/06/2023,0.112
08/06/2023,0.1132
09/06/2023,0.1132
12/06/2023,0.1132
13/06/2023,0.1132
14/06/2023,0.1132
15/06/2023,0.1115
16/06/2023,0.1115
19/06/2023,0.1115
20/06/2023,0.1115
21/06/2023,0.1115
22/06/2023,0.1109
23/06/2023,0.1109
26/06/2023,0.1109
27/06/2023,0.1109
28/06/2023,0.1109
29/06/2023,0.1102
30/06/2023,0.1102
03/07/2023,0.1102
04/07/2023,0.1102
05/07/2023,0.1102
06/07/2023,0.113
07/07/2023,0.113
10/07/2023,0.113
11/07/2023,0.113
12/07/2023,0.113
13/07/2023,0.1129
14/07/2023,0.1129
17/07/2023,0.1129
18/07/2023,0.1129
19/07/2023,0.1129
20/07/2023,0.1118
21/07/2023,0.1118
24/07/2023,0.1118
25/07/2023,0.1118
26/07/2023,0.1118
27/07/2023,0.1109
28/07/2023,0.1109
31/07/2023,0.1109
01/08/2023,0.1109
02/08/2023,0.1109
03/08/2023,0.1128
04/08/2023,0.1128
07/08/2023,0.1128
08/08/2023,0.1128
09/08/2023,0.1128
10/08/2023,0.1125
11/08/2023,0.1125
14/08/2023,0.1125
15/08/2023,0.1125
16/08/2023,0.1125
17/08/2023,0.1126
18/08/2023,0.1126
21/08/2023,0.1126
22/08/2023,0.1126
23/08/2023,0.1126
24/08/2023,0.1096
25/08/2023,0.1096
28/08/2023,0.1096
29/08/2023,0.1096
30/08/2023,0.1096
31/08/2023,0.1107
01/09/2023,0.1107
04/09/2023,0.1107
05/09/2023,0.1107
06/09/2023,0.1107
07/09/2023,0.11
08/09/2023,0.11
11/09/2023,0.11
12/09/2023,0.11
13/09/2023,0.11
14/09/2023,0.1125
15/09/2023,0.1125
18/09/2023,0.1125
19/09/2023,0.1125
20/09/2023,0.1125
21/09/2023,0.11
22/09/2023,0.11
25/09/2023,0.11
26/09/2023,0.11
27/09/2023,0.11
28/09/2023,0.1105
29/09/2023,0.1105
02/10/2023,0.1105
03/10/2023,0.1105
04/10/2023,0.1105
05/10/2023,0.1105
06/10/2023,0.1105
09/10/2023,0.1105
10/10/2023,0.1105
11/10/2023,0.1105
12/10/2023,0.1105
13/10/2023,0.1105
16/10/2023,0.1105
17/10/2023,0.1105
18/10/2023,0.1105
19/10/2023,0.1095
20/10/2023,0.1095
23/10/2023,0.1095
24/10/2023,0.1095
25/10/2023,0.1095
26/10/2023,0.1126
27/10/2023,0.1126
30/10/2023,0.1126
31/10/2023,0.1126
01/11/2023,0.1109
03/11/2023,0.1109
06/11/2023,0.1109
07/11/2023,0.1109
08/11/2023,0.1109
09/11/2023,0.1095
10/11/2023,0.1095
13/11/2023,0.1095
14/11/2023,0.1095
15/11/2023,0.1095
16/11/2023,0.1087
17/11/2023,0.1087
21/11/2023,0.1087
22/11/2023,0.1087
23/11/2023,0.1075
24/11/2023,0.1075
27/11/2023,0.1075
28/11/2023,0.1075
29/11/2023,0.1075
30/11/2023,0.1078
01/12/2023,0.1078
04/12/2023,0.1078
05/12/2023,0.1078
06/12/2023,0.1078
07/12/2023,0.1125
08/12/2023,0.1125
11/12/2023,0.1125
13/12/2023,0.1125
14/12/2023,0.1125
15/12/2023,0.1125
18/12/2023,0.1125
19/12/2023,0.1125
20/12/2023,0.1125
21/12/2023,0.1109
22/12/2023,0.1109
26/12/2023,0.1109
27/12/2023,0.1109
28/12/2023,0.1126
